"","Fecha_I","Hora_I","Des-I","Emp-I","Fecha_O","Hora_O","Des-O","Emp-O","DIA","MES","DIANOM","OPERA","SIGLADES","temporada_alta","diff_min","periodo_dia","atraso_15"
"8606","2017-08-20","15:30:00","SBGL","GLO","2017-08-20","15:28:00","SBGL","GLO",20,8,"Domingo","Gol Trans","Rio de Janeiro",0,2,"tarde",0
"8607","2017-08-21","15:30:00","SBGL","GLO","2017-08-21","15:30:00","SBGL","GLO",21,8,"Lunes","Gol Trans","Rio de Janeiro",0,0,"tarde",0
"8608","2017-08-23","15:30:00","SBGL","GLO","2017-08-23","15:27:00","SBGL","GLO",23,8,"Miercoles","Gol Trans","Rio de Janeiro",0,3,"tarde",0
"8609","2017-08-25","15:30:00","SBGL","GLO","2017-08-25","15:25:00","SBGL","GLO",25,8,"Viernes","Gol Trans","Rio de Janeiro",0,5,"tarde",0
"8610","2017-08-27","15:30:00","SBGL","GLO","2017-08-27","15:25:00","SBGL","GLO",27,8,"Domingo","Gol Trans","Rio de Janeiro",0,5,"tarde",0
"8611","2017-08-28","15:30:00","SBGL","GLO","2017-08-28","15:30:00","SBGL","GLO",28,8,"Lunes","Gol Trans","Rio de Janeiro",0,0,"tarde",0
"8612","2017-08-30","15:30:00","SBGL","GLO","2017-08-30","15:18:00","SBGL","GLO",30,8,"Miercoles","Gol Trans","Rio de Janeiro",0,12,"tarde",0
"8613","2017-08-06","1:25:00","SBGR","GLO","2017-08-06","1:55:00","SBGR","GLO",6,8,"Domingo","Gol Trans","Sao Paulo",0,30,"noche",1
"8614","2017-08-13","2:25:00","SBGR","GLO","2017-08-13","3:23:00","SBGR","GLO",13,8,"Domingo","Gol Trans","Sao Paulo",0,58,"noche",1
"8615","2017-08-01","2:20:00","SBGL","GLO","2017-08-01","2:53:00","SBGL","GLO",1,8,"Martes","Gol Trans","Rio de Janeiro",0,33,"noche",1
"8616","2017-08-01","11:25:00","LEMD","IBE","2017-08-01","11:22:00","LEMD","IBE",1,8,"Martes","Iberia","Madrid",0,3,"mañana",0
"8617","2017-08-02","11:25:00","LEMD","IBE","2017-08-02","11:21:00","LEMD","IBE",2,8,"Miercoles","Iberia","Madrid",0,4,"mañana",0
"8618","2017-08-03","11:25:00","LEMD","IBE","2017-08-03","11:33:00","LEMD","IBE",3,8,"Jueves","Iberia","Madrid",0,8,"mañana",0
"8619","2017-08-04","11:25:00","LEMD","IBE","2017-08-04","11:31:00","LEMD","IBE",4,8,"Viernes","Iberia","Madrid",0,6,"mañana",0
"8620","2017-08-05","11:25:00","LEMD","IBE","2017-08-05","11:23:00","LEMD","IBE",5,8,"Sabado","Iberia","Madrid",0,2,"mañana",0
"8621","2017-08-06","11:25:00","LEMD","IBE","2017-08-06","11:40:00","LEMD","IBE",6,8,"Domingo","Iberia","Madrid",0,15,"mañana",1
"8622","2017-08-07","11:25:00","LEMD","IBE","2017-08-07","11:22:00","LEMD","IBE",7,8,"Lunes","Iberia","Madrid",0,3,"mañana",0
"8623","2017-08-08","11:25:00","LEMD","IBE","2017-08-08","11:15:00","LEMD","IBE",8,8,"Martes","Iberia","Madrid",0,10,"mañana",0
"8624","2017-08-09","11:25:00","LEMD","IBE","2017-08-09","11:27:00","LEMD","IBE",9,8,"Miercoles","Iberia","Madrid",0,2,"mañana",0
"8625","2017-08-10","11:25:00","LEMD","IBE","2017-08-10","11:31:00","LEMD","IBE",10,8,"Jueves","Iberia","Madrid",0,6,"mañana",0
"8626","2017-08-11","11:25:00","LEMD","IBE","2017-08-11","11:36:00","LEMD","IBE",11,8,"Viernes","Iberia","Madrid",0,11,"mañana",0
"8627","2017-08-12","11:25:00","LEMD","IBE","2017-08-12","11:30:00","LEMD","IBE",12,8,"Sabado","Iberia","Madrid",0,5,"mañana",0
"8628","2017-08-13","12:25:00","LEMD","IBE","2017-08-13","12:20:00","LEMD","IBE",13,8,"Domingo","Iberia","Madrid",0,5,"tarde",0
"8629","2017-08-14","12:25:00","LEMD","IBE","2017-08-14","12:25:00","LEMD","IBE",14,8,"Lunes","Iberia","Madrid",0,0,"tarde",0
"8630","2017-08-15","12:25:00","LEMD","IBE","2017-08-15","12:16:00","LEMD","IBE",15,8,"Martes","Iberia","Madrid",0,9,"tarde",0
"8631","2017-08-16","12:25:00","LEMD","IBE","2017-08-16","12:15:00","LEMD","IBE",16,8,"Miercoles","Iberia","Madrid",0,10,"tarde",0
"8632","2017-08-17","12:25:00","LEMD","IBE","2017-08-17","12:48:00","LEMD","IBE",17,8,"Jueves","Iberia","Madrid",0,23,"tarde",1
"8633","2017-08-18","12:25:00","LEMD","IBE","2017-08-18","12:31:00","LEMD","IBE",18,8,"Viernes","Iberia","Madrid",0,6,"tarde",0
"8634","2017-08-19","12:25:00","LEMD","IBE","2017-08-19","12:16:00","LEMD","IBE",19,8,"Sabado","Iberia","Madrid",0,9,"tarde",0
"8635","2017-08-20","12:25:00","LEMD","IBE","2017-08-20","12:16:00","LEMD","IBE",20,8,"Domingo","Iberia","Madrid",0,9,"tarde",0
"8636","2017-08-21","12:25:00","LEMD","IBE","2017-08-21","12:43:00","LEMD","IBE",21,8,"Lunes","Iberia","Madrid",0,18,"tarde",1
"8637","2017-08-22","12:25:00","LEMD","IBE","2017-08-22","12:23:00","LEMD","IBE",22,8,"Martes","Iberia","Madrid",0,2,"tarde",0
"8638","2017-08-23","12:25:00","LEMD","IBE","2017-08-23","12:26:00","LEMD","IBE",23,8,"Miercoles","Iberia","Madrid",0,1,"tarde",0
"8639","2017-08-24","12:25:00","LEMD","IBE","2017-08-24","12:35:00","LEMD","IBE",24,8,"Jueves","Iberia","Madrid",0,10,"tarde",0
"8640","2017-08-25","12:25:00","LEMD","IBE","2017-08-25","12:29:00","LEMD","IBE",25,8,"Viernes","Iberia","Madrid",0,4,"tarde",0
"8641","2017-08-26","12:25:00","LEMD","IBE","2017-08-26","12:22:00","LEMD","IBE",26,8,"Sabado","Iberia","Madrid",0,3,"tarde",0
"8642","2017-08-27","12:25:00","LEMD","IBE","2017-08-27","12:16:00","LEMD","IBE",27,8,"Domingo","Iberia","Madrid",0,9,"tarde",0
"8643","2017-08-28","12:25:00","LEMD","IBE","2017-08-28","12:22:00","LEMD","IBE",28,8,"Lunes","Iberia","Madrid",0,3,"tarde",0
"8644","2017-08-29","12:25:00","LEMD","IBE","2017-08-29","12:19:00","LEMD","IBE",29,8,"Martes","Iberia","Madrid",0,6,"tarde",0
"8645","2017-08-30","12:25:00","LEMD","IBE","2017-08-30","12:28:00","LEMD","IBE",30,8,"Miercoles","Iberia","Madrid",0,3,"tarde",0
"8646","2017-08-31","12:25:00","LEMD","IBE","2017-08-31","12:27:00","LEMD","IBE",31,8,"Jueves","Iberia","Madrid",0,2,"tarde",0
"8647","2017-08-01","10:50:00","SAEZ","KLM","2017-08-01","10:43:00","SAEZ","KLM",1,8,"Martes","K.L.M.","Buenos Aires",0,7,"mañana",0
"8648","2017-08-02","10:50:00","SAEZ","KLM","2017-08-02","10:42:00","SAEZ","KLM",2,8,"Miercoles","K.L.M.","Buenos Aires",0,8,"mañana",0
"8649","2017-08-03","10:50:00","SAEZ","KLM","2017-08-03","10:48:00","SAEZ","KLM",3,8,"Jueves","K.L.M.","Buenos Aires",0,2,"mañana",0
"8650","2017-08-05","10:50:00","SAEZ","KLM","2017-08-05","10:52:00","SAEZ","KLM",5,8,"Sabado","K.L.M.","Buenos Aires",0,2,"mañana",0
"8651","2017-08-07","10:50:00","SAEZ","KLM","2017-08-07","10:57:00","SAEZ","KLM",7,8,"Lunes","K.L.M.","Buenos Aires",0,7,"mañana",0
"8652","2017-08-08","10:50:00","SAEZ","KLM","2017-08-08","10:49:00","SAEZ","KLM",8,8,"Martes","K.L.M.","Buenos Aires",0,1,"mañana",0
"8653","2017-08-09","10:50:00","SAEZ","KLM","2017-08-09","10:47:00","SAEZ","KLM",9,8,"Miercoles","K.L.M.","Buenos Aires",0,3,"mañana",0
"8654","2017-08-10","10:50:00","SAEZ","KLM","2017-08-10","10:56:00","SAEZ","KLM",10,8,"Jueves","K.L.M.","Buenos Aires",0,6,"mañana",0
"8655","2017-08-12","10:50:00","SAEZ","KLM","2017-08-12","10:45:00","SAEZ","KLM",12,8,"Sabado","K.L.M.","Buenos Aires",0,5,"mañana",0
"8656","2017-08-14","11:50:00","SAEZ","KLM","2017-08-14","11:59:00","SAEZ","KLM",14,8,"Lunes","K.L.M.","Buenos Aires",0,9,"mañana",0
"8657","2017-08-15","11:50:00","SAEZ","KLM","2017-08-15","11:37:00","SAEZ","KLM",15,8,"Martes","K.L.M.","Buenos Aires",0,13,"mañana",0
"8658","2017-08-17","11:50:00","SAEZ","KLM","2017-08-17","11:38:00","SAEZ","KLM",17,8,"Jueves","K.L.M.","Buenos Aires",0,12,"mañana",0
"8659","2017-08-19","11:50:00","SAEZ","KLM","2017-08-19","11:50:00","SAEZ","KLM",19,8,"Sabado","K.L.M.","Buenos Aires",0,0,"mañana",0
"8660","2017-08-21","11:50:00","SAEZ","KLM","2017-08-21","11:47:00","SAEZ","KLM",21,8,"Lunes","K.L.M.","Buenos Aires",0,3,"mañana",0
"8661","2017-08-22","11:50:00","SAEZ","KLM","2017-08-22","12:00:00","SAEZ","KLM",22,8,"Martes","K.L.M.","Buenos Aires",0,10,"mañana",0
"8662","2017-08-23","11:50:00","SAEZ","KLM","2017-08-23","11:40:00","SAEZ","KLM",23,8,"Miercoles","K.L.M.","Buenos Aires",0,10,"mañana",0
"8663","2017-08-26","11:50:00","SAEZ","KLM","2017-08-26","11:43:00","SAEZ","KLM",26,8,"Sabado","K.L.M.","Buenos Aires",0,7,"mañana",0
"8664","2017-08-28","11:50:00","SAEZ","KLM","2017-08-28","11:52:00","SAEZ","KLM",28,8,"Lunes","K.L.M.","Buenos Aires",0,2,"mañana",0
"8665","2017-08-29","11:50:00","SAEZ","KLM","2017-08-29","11:45:00","SAEZ","KLM",29,8,"Martes","K.L.M.","Buenos Aires",0,5,"mañana",0
"8666","2017-08-30","11:50:00","SAEZ","KLM","2017-08-30","11:39:00","SAEZ","KLM",30,8,"Miercoles","K.L.M.","Buenos Aires",0,11,"mañana",0
"8667","2017-08-01","6:14:00","SPJC","AVA","2017-08-01","6:54:00","SPJC","LRC",1,8,"Martes","Avianca","Lima",0,40,"mañana",1
"8668","2017-08-02","6:14:00","SPJC","AVA","2017-08-02","6:16:00","SPJC","LRC",2,8,"Miercoles","Avianca","Lima",0,2,"mañana",0
"8669","2017-08-03","6:14:00","SPJC","AVA","2017-08-03","6:08:00","SPJC","LRC",3,8,"Jueves","Avianca","Lima",0,6,"mañana",0
"8670","2017-08-04","6:14:00","SPJC","AVA","2017-08-04","6:14:00","SPJC","LRC",4,8,"Viernes","Avianca","Lima",0,0,"mañana",0
"8671","2017-08-05","6:14:00","SPJC","AVA","2017-08-05","6:15:00","SPJC","LRC",5,8,"Sabado","Avianca","Lima",0,1,"mañana",0
"8672","2017-08-06","6:14:00","SPJC","AVA","2017-08-06","6:10:00","SPJC","LRC",6,8,"Domingo","Avianca","Lima",0,4,"mañana",0
"8673","2017-08-07","6:14:00","SPJC","AVA","2017-08-07","6:18:00","SPJC","LRC",7,8,"Lunes","Avianca","Lima",0,4,"mañana",0
"8674","2017-08-08","6:14:00","SPJC","AVA","2017-08-08","6:09:00","SPJC","LRC",8,8,"Martes","Avianca","Lima",0,5,"mañana",0
"8675","2017-08-09","6:14:00","SPJC","AVA","2017-08-09","6:18:00","SPJC","LRC",9,8,"Miercoles","Avianca","Lima",0,4,"mañana",0
"8676","2017-08-10","6:14:00","SPJC","AVA","2017-08-10","6:08:00","SPJC","LRC",10,8,"Jueves","Avianca","Lima",0,6,"mañana",0
"8677","2017-08-12","6:14:00","SPJC","AVA","2017-08-12","6:34:00","SPJC","LRC",12,8,"Sabado","Avianca","Lima",0,20,"mañana",1
"8678","2017-08-13","7:14:00","SPJC","AVA","2017-08-13","7:08:00","SPJC","LRC",13,8,"Domingo","Avianca","Lima",0,6,"mañana",0
"8679","2017-08-14","7:14:00","SPJC","AVA","2017-08-14","7:06:00","SPJC","LRC",14,8,"Lunes","Avianca","Lima",0,8,"mañana",0
"8680","2017-08-15","7:14:00","SPJC","AVA","2017-08-15","7:15:00","SPJC","LRC",15,8,"Martes","Avianca","Lima",0,1,"mañana",0
"8681","2017-08-16","7:14:00","SPJC","AVA","2017-08-16","7:07:00","SPJC","LRC",16,8,"Miercoles","Avianca","Lima",0,7,"mañana",0
"8682","2017-08-18","7:14:00","SPJC","AVA","2017-08-18","7:35:00","SPJC","LRC",18,8,"Viernes","Avianca","Lima",0,21,"mañana",1
"8683","2017-08-19","7:14:00","SPJC","AVA","2017-08-19","7:06:00","SPJC","LRC",19,8,"Sabado","Avianca","Lima",0,8,"mañana",0
"8684","2017-08-20","7:14:00","SPJC","AVA","2017-08-20","7:09:00","SPJC","LRC",20,8,"Domingo","Avianca","Lima",0,5,"mañana",0
"8685","2017-08-21","7:14:00","SPJC","AVA","2017-08-21","7:07:00","SPJC","LRC",21,8,"Lunes","Avianca","Lima",0,7,"mañana",0
"8686","2017-08-22","7:14:00","SPJC","AVA","2017-08-22","7:10:00","SPJC","LRC",22,8,"Martes","Avianca","Lima",0,4,"mañana",0
"8687","2017-08-23","7:14:00","SPJC","AVA","2017-08-23","7:10:00","SPJC","LRC",23,8,"Miercoles","Avianca","Lima",0,4,"mañana",0
"8688","2017-08-24","7:14:00","SPJC","AVA","2017-08-24","7:08:00","SPJC","LRC",24,8,"Jueves","Avianca","Lima",0,6,"mañana",0
"8689","2017-08-25","7:14:00","SPJC","AVA","2017-08-25","7:12:00","SPJC","LRC",25,8,"Viernes","Avianca","Lima",0,2,"mañana",0
"8690","2017-08-26","7:14:00","SPJC","AVA","2017-08-26","7:18:00","SPJC","LRC",26,8,"Sabado","Avianca","Lima",0,4,"mañana",0
"8691","2017-08-27","7:14:00","SPJC","AVA","2017-08-27","7:11:00","SPJC","LRC",27,8,"Domingo","Avianca","Lima",0,3,"mañana",0
"8692","2017-08-28","7:14:00","SPJC","AVA","2017-08-28","7:15:00","SPJC","LRC",28,8,"Lunes","Avianca","Lima",0,1,"mañana",0
"8693","2017-08-29","7:14:00","SPJC","AVA","2017-08-29","7:35:00","SPJC","LRC",29,8,"Martes","Avianca","Lima",0,21,"mañana",1
"8694","2017-08-30","7:14:00","SPJC","AVA","2017-08-30","7:12:00","SPJC","LRC",30,8,"Miercoles","Avianca","Lima",0,2,"mañana",0
"8695","2017-08-31","7:14:00","SPJC","AVA","2017-08-31","7:15:00","SPJC","LRC",31,8,"Jueves","Avianca","Lima",0,1,"mañana",0
"8696","2017-08-07","20:30:00","LEMD","PUE","2017-08-07","21:45:00","LEMD","PUE",7,8,"Lunes","Plus Ultra Lineas Aereas","Madrid",0,75,"noche",1
"8697","2017-08-09","20:30:00","LEMD","PUE","2017-08-09","21:05:00","LEMD","PUE",9,8,"Miercoles","Plus Ultra Lineas Aereas","Madrid",0,35,"noche",1
"8698","2017-08-11","20:30:00","LEMD","PUE","2017-08-11","21:10:00","LEMD","PUE",11,8,"Viernes","Plus Ultra Lineas Aereas","Madrid",0,40,"noche",1
"8699","2017-08-14","21:30:00","LEMD","PUE","2017-08-14","22:10:00","LEMD","PUE",14,8,"Lunes","Plus Ultra Lineas Aereas","Madrid",0,40,"noche",1
"8700","2017-08-16","21:30:00","LEMD","PUE","2017-08-16","21:53:00","LEMD","PUE",16,8,"Miercoles","Plus Ultra Lineas Aereas","Madrid",0,23,"noche",1
"8701","2017-08-18","21:30:00","LEMD","PUE","2017-08-18","21:49:00","LEMD","PUE",18,8,"Viernes","Plus Ultra Lineas Aereas","Madrid",0,19,"noche",1
"8702","2017-08-21","21:30:00","LEMD","PUE","2017-08-21","21:40:00","LEMD","PUE",21,8,"Lunes","Plus Ultra Lineas Aereas","Madrid",0,10,"noche",0
"8703","2017-08-23","21:30:00","LEMD","PUE","2017-08-23","21:39:00","LEMD","PUE",23,8,"Miercoles","Plus Ultra Lineas Aereas","Madrid",0,9,"noche",0
"8704","2017-08-25","21:30:00","LEMD","PUE","2017-08-25","21:36:00","LEMD","PUE",25,8,"Viernes","Plus Ultra Lineas Aereas","Madrid",0,6,"noche",0
"8705","2017-08-28","21:30:00","LEMD","PUE","2017-08-28","21:52:00","LEMD","PUE",28,8,"Lunes","Plus Ultra Lineas Aereas","Madrid",0,22,"noche",1
"8706","2017-08-30","21:30:00","LEMD","PUE","2017-08-30","21:50:00","LEMD","PUE",30,8,"Miercoles","Plus Ultra Lineas Aereas","Madrid",0,20,"noche",1
"8707","2017-08-01","13:30:00","YSSY","QFU","2017-08-01","13:44:00","YSSY","QFA",1,8,"Martes","Qantas Airways","Sydney",0,14,"tarde",0
"8708","2017-08-02","13:30:00","YSSY","QFU","2017-08-02","13:40:00","YSSY","QFA",2,8,"Miercoles","Qantas Airways","Sydney",0,10,"tarde",0
"8709","2017-08-04","13:30:00","YSSY","QFU","2017-08-04","13:56:00","YSSY","QFA",4,8,"Viernes","Qantas Airways","Sydney",0,26,"tarde",1
"8710","2017-08-06","13:30:00","YSSY","QFU","2017-08-06","14:24:00","YSSY","QFA",6,8,"Domingo","Qantas Airways","Sydney",0,54,"tarde",1
"8711","2017-08-08","13:30:00","YSSY","QFU","2017-08-08","14:02:00","YSSY","QFA",8,8,"Martes","Qantas Airways","Sydney",0,32,"tarde",1
"8712","2017-08-09","13:30:00","YSSY","QFU","2017-08-09","13:33:00","YSSY","QFA",9,8,"Miercoles","Qantas Airways","Sydney",0,3,"tarde",0
"8713","2017-08-11","13:30:00","YSSY","QFU","2017-08-11","14:05:00","YSSY","QFA",11,8,"Viernes","Qantas Airways","Sydney",0,35,"tarde",1
"8714","2017-08-13","14:30:00","YSSY","QFU","2017-08-13","14:38:00","YSSY","QFA",13,8,"Domingo","Qantas Airways","Sydney",0,8,"tarde",0
"8715","2017-08-15","14:30:00","YSSY","QFU","2017-08-15","14:33:00","YSSY","QFA",15,8,"Martes","Qantas Airways","Sydney",0,3,"tarde",0
"8716","2017-08-16","14:30:00","YSSY","QFU","2017-08-16","14:37:00","YSSY","QFA",16,8,"Miercoles","Qantas Airways","Sydney",0,7,"tarde",0
"8717","2017-08-22","14:30:00","YSSY","QFU","2017-08-22","14:56:00","YSSY","QFA",22,8,"Martes","Qantas Airways","Sydney",0,26,"tarde",1
"8718","2017-08-23","14:30:00","YSSY","QFU","2017-08-23","14:38:00","YSSY","QFA",23,8,"Miercoles","Qantas Airways","Sydney",0,8,"tarde",0
"8719","2017-08-25","14:30:00","YSSY","QFU","2017-08-25","14:31:00","YSSY","QFA",25,8,"Viernes","Qantas Airways","Sydney",0,1,"tarde",0
"8720","2017-08-27","14:30:00","YSSY","QFU","2017-08-27","14:38:00","YSSY","QFA",27,8,"Domingo","Qantas Airways","Sydney",0,8,"tarde",0
"8721","2017-08-29","14:30:00","YSSY","QFU","2017-08-29","14:36:00","YSSY","QFA",29,8,"Martes","Qantas Airways","Sydney",0,6,"tarde",0
"8722","2017-08-30","14:30:00","YSSY","QFU","2017-08-30","14:53:00","YSSY","QFA",30,8,"Miercoles","Qantas Airways","Sydney",0,23,"tarde",1
"8723","2017-08-01","20:55:00","KIAH","UAL","2017-08-01","20:44:00","KIAH","UAL",1,8,"Martes","United Airlines","Houston",0,11,"noche",0
"8724","2017-08-02","20:55:00","KIAH","UAL","2017-08-02","20:53:00","KIAH","UAL",2,8,"Miercoles","United Airlines","Houston",0,2,"noche",0
"8725","2017-08-03","20:55:00","KIAH","UAL","2017-08-03","20:43:00","KIAH","UAL",3,8,"Jueves","United Airlines","Houston",0,12,"noche",0
"8726","2017-08-04","20:55:00","KIAH","UAL","2017-08-04","20:45:00","KIAH","UAL",4,8,"Viernes","United Airlines","Houston",0,10,"noche",0
"8727","2017-08-05","20:55:00","KIAH","UAL","2017-08-05","20:48:00","KIAH","UAL",5,8,"Sabado","United Airlines","Houston",0,7,"noche",0
"8728","2017-08-06","20:55:00","KIAH","UAL","2017-08-06","20:53:00","KIAH","UAL",6,8,"Domingo","United Airlines","Houston",0,2,"noche",0
"8729","2017-08-07","20:55:00","KIAH","UAL","2017-08-07","20:52:00","KIAH","UAL",7,8,"Lunes","United Airlines","Houston",0,3,"noche",0
"8730","2017-08-08","20:55:00","KIAH","UAL","2017-08-08","20:59:00","KIAH","UAL",8,8,"Martes","United Airlines","Houston",0,4,"noche",0
"8731","2017-08-09","20:55:00","KIAH","UAL","2017-08-09","20:52:00","KIAH","UAL",9,8,"Miercoles","United Airlines","Houston",0,3,"noche",0
"8732","2017-08-10","20:55:00","KIAH","UAL","2017-08-10","21:35:00","KIAH","UAL",10,8,"Jueves","United Airlines","Houston",0,40,"noche",1
"8733","2017-08-11","20:55:00","KIAH","UAL","2017-08-11","20:57:00","KIAH","UAL",11,8,"Viernes","United Airlines","Houston",0,2,"noche",0
"8734","2017-08-12","20:55:00","KIAH","UAL","2017-08-12","20:45:00","KIAH","UAL",12,8,"Sabado","United Airlines","Houston",0,10,"noche",0
"8735","2017-08-14","21:55:00","KIAH","UAL","2017-08-14","21:56:00","KIAH","UAL",14,8,"Lunes","United Airlines","Houston",0,1,"noche",0
"8736","2017-08-15","21:55:00","KIAH","UAL","2017-08-15","21:55:00","KIAH","UAL",15,8,"Martes","United Airlines","Houston",0,0,"noche",0
"8737","2017-08-16","21:55:00","KIAH","UAL","2017-08-16","21:45:00","KIAH","UAL",16,8,"Miercoles","United Airlines","Houston",0,10,"noche",0
"8738","2017-08-17","21:55:00","KIAH","UAL","2017-08-17","21:41:00","KIAH","UAL",17,8,"Jueves","United Airlines","Houston",0,14,"noche",0
"8739","2017-08-19","21:55:00","KIAH","UAL","2017-08-19","21:50:00","KIAH","UAL",19,8,"Sabado","United Airlines","Houston",0,5,"noche",0
"8740","2017-08-20","21:55:00","KIAH","UAL","2017-08-20","22:13:00","KIAH","UAL",20,8,"Domingo","United Airlines","Houston",0,18,"noche",1
"8741","2017-08-21","21:55:00","KIAH","UAL","2017-08-21","22:31:00","KIAH","UAL",21,8,"Lunes","United Airlines","Houston",0,36,"noche",1
"8742","2017-08-22","21:55:00","KIAH","UAL","2017-08-22","21:51:00","KIAH","UAL",22,8,"Martes","United Airlines","Houston",0,4,"noche",0
"8743","2017-08-23","21:55:00","KIAH","UAL","2017-08-23","21:42:00","KIAH","UAL",23,8,"Miercoles","United Airlines","Houston",0,13,"noche",0
"8744","2017-08-24","21:55:00","KIAH","UAL","2017-08-24","22:01:00","KIAH","UAL",24,8,"Jueves","United Airlines","Houston",0,6,"noche",0
"8745","2017-08-25","21:55:00","KIAH","UAL","2017-08-25","21:48:00","KIAH","UAL",25,8,"Viernes","United Airlines","Houston",0,7,"noche",0
"8746","2017-08-07","13:50:00","SBGR","ONE","2017-08-07","14:03:00","SBGR","ONE",7,8,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,13,"tarde",0
"8747","2017-08-08","13:50:00","SBGR","ONE","2017-08-08","13:50:00","SBGR","ONE",8,8,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,0,"tarde",0
"8748","2017-08-09","13:55:00","SBGR","ONE","2017-08-09","13:53:00","SBGR","ONE",9,8,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"8749","2017-08-10","13:55:00","SBGR","ONE","2017-08-10","15:45:00","SBGR","ONE",10,8,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,110,"tarde",1
"8750","2017-08-11","13:55:00","SBGR","ONE","2017-08-11","14:00:00","SBGR","ONE",11,8,"Viernes","Oceanair Linhas Aereas","Sao Paulo",0,5,"tarde",0
"8751","2017-08-12","13:50:00","SBGR","ONE","2017-08-12","13:56:00","SBGR","ONE",12,8,"Sabado","Oceanair Linhas Aereas","Sao Paulo",0,6,"tarde",0
"8752","2017-08-13","14:50:00","SBGR","ONE","2017-08-13","15:08:00","SBGR","ONE",13,8,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,18,"tarde",1
"8753","2017-08-14","14:50:00","SBGR","ONE","2017-08-14","14:56:00","SBGR","ONE",14,8,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,6,"tarde",0
"8754","2017-08-15","14:50:00","SBGR","ONE","2017-08-15","14:51:00","SBGR","ONE",15,8,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,1,"tarde",0
"8755","2017-08-16","14:50:00","SBGR","ONE","2017-08-16","16:50:00","SBGR","ONE",16,8,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,120,"tarde",1
"8756","2017-08-17","14:50:00","SBGR","ONE","2017-08-17","14:48:00","SBGR","ONE",17,8,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"8757","2017-08-18","14:50:00","SBGR","ONE","2017-08-18","14:50:00","SBGR","ONE",18,8,"Viernes","Oceanair Linhas Aereas","Sao Paulo",0,0,"tarde",0
"8758","2017-08-19","14:50:00","SBGR","ONE","2017-08-19","15:50:00","SBGR","ONE",19,8,"Sabado","Oceanair Linhas Aereas","Sao Paulo",0,60,"tarde",1
"8759","2017-08-20","14:50:00","SBGR","ONE","2017-08-20","14:59:00","SBGR","ONE",20,8,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,9,"tarde",0
"8760","2017-08-21","14:50:00","SBGR","ONE","2017-08-21","14:50:00","SBGR","ONE",21,8,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,0,"tarde",0
"8761","2017-08-22","14:50:00","SBGR","ONE","2017-08-22","14:50:00","SBGR","ONE",22,8,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,0,"tarde",0
"8762","2017-08-23","14:50:00","SBGR","ONE","2017-08-23","14:51:00","SBGR","ONE",23,8,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,1,"tarde",0
"8763","2017-08-24","14:50:00","SBGR","ONE","2017-08-24","14:52:00","SBGR","ONE",24,8,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"8764","2017-08-25","14:50:00","SBGR","ONE","2017-08-25","14:53:00","SBGR","ONE",25,8,"Viernes","Oceanair Linhas Aereas","Sao Paulo",0,3,"tarde",0
"8765","2017-08-26","14:50:00","SBGR","ONE","2017-08-26","14:54:00","SBGR","ONE",26,8,"Sabado","Oceanair Linhas Aereas","Sao Paulo",0,4,"tarde",0
"8766","2017-08-27","14:50:00","SBGR","ONE","2017-08-27","15:01:00","SBGR","ONE",27,8,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,11,"tarde",0
"8767","2017-08-28","14:50:00","SBGR","ONE","2017-08-28","14:51:00","SBGR","ONE",28,8,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,1,"tarde",0
"8768","2017-08-29","14:50:00","SBGR","ONE","2017-08-29","14:46:00","SBGR","ONE",29,8,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,4,"tarde",0
"8769","2017-08-30","14:50:00","SBGR","ONE","2017-08-30","14:47:00","SBGR","ONE",30,8,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,3,"tarde",0
"8770","2017-08-31","14:50:00","SBGR","ONE","2017-08-31","14:45:00","SBGR","ONE",31,8,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,5,"tarde",0
"8771","2017-08-08","2:35:00","SBGR","ONE","2017-08-08","3:18:00","SBGR","ONE",8,8,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,43,"noche",1
